country,village,cons_index,treatment_village,treated,household_id
Honduras,271,-.26012629,1,1,739
Honduras,271,-.80711228,1,0,716
Honduras,271,-.57650322,1,1,721
Honduras,271,1.1024225,1,1,750
Honduras,271,-.89324868,1,0,744
Honduras,271,.10954532,1,0,747
Honduras,271,-.79839456,1,1,748
Honduras,271,-.66115487,1,0,756
Honduras,271,-.62818915,1,1,758
Honduras,271,-.66295576,1,0,765
Honduras,271,-.18293269,1,0,718
Honduras,271,-.79795831,1,1,743
Honduras,271,-.62075722,1,0,730
Honduras,271,-.68182069,1,1,714
Honduras,271,-.70998091,1,1,749
Honduras,271,-.51656961,1,0,711
Honduras,271,-.77751559,1,0,755
Honduras,271,-.84316033,1,1,715
Honduras,271,-.060728144,1,0,757
Honduras,271,-.21173839,1,0,735
Honduras,271,-.5245927,1,0,725
Honduras,271,-.019463236,1,1,717
Honduras,271,-.78309262,1,0,762
Honduras,271,-.7738834,1,1,740
Honduras,271,-.61293244,1,0,752
Honduras,272,-.107071,0,0,802
Honduras,272,-.72916532,0,0,779
Honduras,272,-.48951933,0,0,784
Honduras,272,.24883507,0,0,789
Honduras,272,.45783159,0,0,785
Honduras,272,-.27872887,0,0,774
Honduras,272,-.2228163,0,0,771
Honduras,272,-.5091989,0,0,780
Honduras,272,-.41408679,0,0,777
Honduras,272,-.84309381,0,0,793
Honduras,272,-.74154651,0,0,803
Honduras,272,-.72130299,0,0,796
Honduras,272,-.039644998,0,0,804
Honduras,272,.56154287,0,0,772
Honduras,272,-.61050689,0,0,795
Honduras,272,-.16151656,0,0,781
Honduras,272,-.66975188,0,0,788
Honduras,272,1.1102456,0,0,800
Honduras,272,-.25284526,0,0,794
Honduras,272,,0,0,775
Honduras,272,-.41388446,0,0,778
Honduras,272,,0,0,773
Honduras,272,-.93105972,0,0,792
Honduras,272,.066408619,0,0,797
Honduras,272,-.43270797,0,0,790
Honduras,272,-.57450378,0,0,799
Honduras,272,-.75645894,0,0,801
Honduras,272,-.6164422,0,0,782
Honduras,272,-.73807406,0,0,791
Honduras,272,-.26267853,0,0,786
Honduras,272,,0,0,783
Honduras,272,-.26635531,0,0,776
Honduras,273,-.32551882,0,0,811
Honduras,273,-.11272861,0,0,812
Honduras,273,-.36238948,0,0,815
Honduras,273,-.21556047,0,0,821
Honduras,273,2.3965096,0,0,814
Honduras,273,-.69407707,0,0,810
Honduras,273,1.7697932,0,0,818
Honduras,273,-.89821434,0,0,826
Honduras,273,-.83866596,0,0,825
Honduras,273,,0,0,823
Honduras,273,-.4811044,0,0,817
Honduras,273,-.44359699,0,0,820
Honduras,273,-.95129704,0,0,822
Honduras,273,,0,0,824
Honduras,273,,0,0,813
Honduras,273,-.58277994,0,0,816
Honduras,273,-.74494678,0,0,819
Honduras,274,-.52891934,0,0,830
Honduras,274,-.86297166,0,0,835
Honduras,274,-.30453831,0,0,841
Honduras,274,-.23029649,0,0,833
Honduras,274,,0,0,827
Honduras,274,.49960703,0,0,837
Honduras,274,-.2939834,0,0,828
Honduras,274,.068533331,0,0,832
Honduras,274,-.50473416,0,0,842
Honduras,274,-.77450585,0,0,839
Honduras,274,-.25236288,0,0,829
Honduras,274,-.27996615,0,0,831
Honduras,274,,0,0,836
Honduras,274,-.58588463,0,0,840
Honduras,274,2.0002203,0,0,838
Honduras,274,-.55940038,0,0,834
Honduras,275,-.78044838,1,0,872
Honduras,275,1.7461621,1,1,2387
Honduras,275,2.8373199,1,0,869
Honduras,275,.18794551,1,0,862
Honduras,275,-.13283211,1,0,867
Honduras,275,-.23139521,1,1,844
Honduras,275,-.64999473,1,0,865
Honduras,275,1.7108377,1,0,868
Honduras,275,-.064383969,1,1,845
Honduras,275,-.47618672,1,1,856
Honduras,275,-.14833735,1,1,847
Honduras,275,,1,0,849
Honduras,275,.94234073,1,1,843
Honduras,275,.72549516,1,0,863
Honduras,275,-.014803634,1,1,854
Honduras,275,-.69621301,1,1,851
Honduras,275,-.52785283,1,1,875
Honduras,275,.39708969,1,1,873
Honduras,275,-.74913621,1,0,864
Honduras,275,-.07862518,1,1,846
Honduras,275,-.19898532,1,1,877
Honduras,275,-.19911245,1,0,850
Honduras,275,-.25216225,1,1,871
Honduras,275,,1,1,866
Honduras,275,-.24093421,1,1,874
Honduras,275,1.6618522,1,0,861
Honduras,275,-.56853539,1,1,848
Honduras,275,.41039062,1,0,860
Honduras,275,-.66888809,1,0,852
Honduras,275,,1,1,859
Honduras,275,.31151155,1,0,876
Honduras,275,-.2964595,1,0,853
Honduras,275,.46379352,1,0,855
Honduras,275,-.40823105,1,0,870
Honduras,275,-.62397563,1,0,857
Honduras,275,.86767477,1,1,858
Honduras,276,-.8901602,0,0,878
Honduras,276,-.34468362,0,0,893
Honduras,276,.052627522,0,0,886
Honduras,276,-.19984457,0,0,879
Honduras,276,.097413935,0,0,888
Honduras,276,-.50003153,0,0,885
Honduras,276,.88892186,0,0,887
Honduras,276,-.21384917,0,0,884
Honduras,276,-.66518825,0,0,889
Honduras,276,-.49417719,0,0,892
Honduras,276,.17432587,0,0,891
Honduras,276,.69335967,0,0,883
Honduras,276,-.69804794,0,0,881
Honduras,276,.081552178,0,0,882
Honduras,276,-.21829858,0,0,880
Honduras,276,1.0949483,0,0,890
Honduras,277,.27438948,0,0,907
Honduras,277,.39285851,0,0,908
Honduras,277,-.42046013,0,0,906
Honduras,277,-.36260962,0,0,895
Honduras,277,-.56969738,0,0,913
Honduras,277,2.0741131,0,0,898
Honduras,277,.60230541,0,0,894
Honduras,277,.1260308,0,0,904
Honduras,277,1.2435509,0,0,914
Honduras,277,4.0138898,0,0,899
Honduras,277,-.48839107,0,0,910
Honduras,277,.2406559,0,0,909
Honduras,277,.41644678,0,0,901
Honduras,277,1.7144796,0,0,896
Honduras,277,-.64194268,0,0,905
Honduras,277,-.26784256,0,0,902
Honduras,277,-.40412733,0,0,900
Honduras,277,-.37364823,0,0,903
Honduras,277,-.39857247,0,0,897
Honduras,277,-.61476833,0,0,911
Honduras,277,,0,0,912
Honduras,278,-.69859624,0,0,924
Honduras,278,-.34130722,0,0,917
Honduras,278,.41004142,0,0,930
Honduras,278,.64767128,0,0,918
Honduras,278,-.71503103,0,0,931
Honduras,278,-.44048297,0,0,925
Honduras,278,.55964828,0,0,922
Honduras,278,-.29559839,0,0,915
Honduras,278,-.33650243,0,0,926
Honduras,278,,0,0,923
Honduras,278,-.27070287,0,0,932
Honduras,278,-.36100194,0,0,920
Honduras,278,,0,0,916
Honduras,278,-.60208303,0,0,919
Honduras,278,-.59815824,0,0,929
Honduras,278,-.69363838,0,0,927
Honduras,278,.48420995,0,0,921
Honduras,278,-1.0394789,0,0,928
Honduras,279,,1,0,945
Honduras,279,-.060482062,1,1,937
Honduras,279,.88208967,1,1,942
Honduras,279,-.70450872,1,1,944
Honduras,279,-.57377839,1,0,940
Honduras,279,-.61606807,1,1,943
Honduras,279,.34339342,1,0,933
Honduras,279,.56264079,1,1,939
Honduras,279,-.10548455,1,0,950
Honduras,279,-.77133411,1,0,934
Honduras,279,-.63571799,1,1,949
Honduras,279,-.4658542,1,0,947
Honduras,279,.20167127,1,1,2388
Honduras,279,-.14137802,1,1,938
Honduras,279,-.025860419,1,0,936
Honduras,279,.3731778,1,0,946
Honduras,279,-.41365644,1,0,935
Honduras,279,-.49375743,1,1,941
Honduras,279,,1,0,948
Honduras,280,-.40166032,1,1,959
Honduras,280,-.55943525,1,1,958
Honduras,280,.69478166,1,0,955
Honduras,280,,1,0,968
Honduras,280,,1,0,962
Honduras,280,.65726018,1,1,967
Honduras,280,1.235236,1,0,963
Honduras,280,-.28416455,1,1,964
Honduras,280,.78600836,1,1,954
Honduras,280,.67798907,1,0,951
Honduras,280,.063844085,1,1,961
Honduras,280,,1,1,952
Honduras,280,-.52775347,1,1,960
Honduras,280,-.1788781,1,0,956
Honduras,280,.36026639,1,0,965
Honduras,280,.63350123,1,0,957
Honduras,280,-.86270183,1,0,966
Honduras,280,1.1629956,1,1,953
Honduras,281,-.20196135,0,0,974
Honduras,281,-.31791884,0,0,969
Honduras,281,-.12268846,0,0,975
Honduras,281,-.40405735,0,0,985
Honduras,281,,0,0,979
Honduras,281,.65961128,0,0,983
Honduras,281,-.068786323,0,0,978
Honduras,281,,0,0,981
Honduras,281,.95750564,0,0,986
Honduras,281,-.11524706,0,0,970
Honduras,281,.022467656,0,0,971
Honduras,281,-.21619722,0,0,972
Honduras,281,-1.0133206,0,0,982
Honduras,281,.19052325,0,0,984
Honduras,281,-.39028868,0,0,980
Honduras,281,.67716503,0,0,976
Honduras,281,-.47950318,0,0,973
Honduras,282,-.49794203,1,1,997
Honduras,282,.40642509,1,1,1008
Honduras,282,-.38658491,1,1,995
Honduras,282,.2575841,1,0,1011
Honduras,282,-.50671333,1,0,1003
Honduras,282,-.14738375,1,1,998
Honduras,282,-.40486091,1,0,999
Honduras,282,-.52833492,1,0,1014
Honduras,282,.82472509,1,0,1005
Honduras,282,.86277521,1,0,1013
Honduras,282,.027578009,1,1,996
Honduras,282,1.7002951,1,1,1002
Honduras,282,.37485102,1,0,1007
Honduras,282,,1,1,1010
Honduras,282,-.23421161,1,0,1006
Honduras,282,-.016987527,1,1,1004
Honduras,282,-.031449493,1,0,1009
Honduras,282,.36300305,1,0,1000
Honduras,283,-.52863377,1,1,1026
Honduras,283,1.7992883,1,1,1033
Honduras,283,-.87177813,1,0,1023
Honduras,283,1.5376973,1,1,1035
Honduras,283,-1.106663,1,0,1028
Honduras,283,-.34887606,1,0,1039
Honduras,283,-.50808048,1,1,1030
Honduras,283,-.7078914,1,0,1038
Honduras,283,-.26122677,1,1,1036
Honduras,283,-.21332958,1,0,1024
Honduras,283,.46265289,1,0,1022
Honduras,283,-.53273517,1,1,1027
Honduras,283,-.14153802,1,1,1040
Honduras,283,-1.0031718,1,0,1037
Honduras,283,.33911601,1,0,1025
Honduras,283,,1,1,1029
Honduras,283,.29349196,1,1,1034
Honduras,283,.52692699,1,0,1032
Honduras,284,-.22169861,1,0,1056
Honduras,284,.051827934,1,1,2389
Honduras,284,.26431391,1,0,1057
Honduras,284,-.34921223,1,0,1059
Honduras,284,3.6869683,1,0,1070
Honduras,284,.20023246,1,1,1053
Honduras,284,-.10901589,1,1,1067
Honduras,284,-.1467761,1,1,1062
Honduras,284,.28907353,1,1,1058
Honduras,284,,1,0,1068
Honduras,284,3.6377044,1,0,1052
Honduras,284,-.45225269,1,1,1051
Honduras,284,.25390124,1,0,1066
Honduras,284,-.091985539,1,0,1050
Honduras,284,.23791574,1,1,1060
Honduras,284,.057262875,1,1,1055
Honduras,284,-.19806677,1,0,1071
Honduras,284,.15490624,1,1,1061
Honduras,284,.31562641,1,0,1054
Honduras,284,.37829667,1,1,1065
Honduras,284,,1,0,1064
Honduras,284,.40727618,1,0,1063
Honduras,285,-.22939493,0,0,1093
Honduras,285,-.0028572308,0,0,1094
Honduras,285,-.40499452,0,0,1081
Honduras,285,-.69373459,0,0,1083
Honduras,285,1.0632378,0,0,1079
Honduras,285,-.63066304,0,0,1082
Honduras,285,.36929905,0,0,1086
Honduras,285,-.67580944,0,0,1088
Honduras,285,.91932517,0,0,1092
Honduras,285,1.3683299,0,0,1080
Honduras,285,-.55000323,0,0,1077
Honduras,285,-.58729446,0,0,1087
Honduras,285,-.24238724,0,0,1085
Honduras,285,-.8133297,0,0,1089
Honduras,285,-.86493063,0,0,1090
Honduras,285,-.79669398,0,0,1078
Honduras,285,.28696597,0,0,1084
Honduras,285,-.26010674,0,0,1091
Honduras,286,-.43794239,0,0,1118
Honduras,286,.3498385,0,0,1095
Honduras,286,-.20861915,0,0,1096
Honduras,286,.35012585,0,0,1103
Honduras,286,-.52698362,0,0,1104
Honduras,286,-.081288993,0,0,1120
Honduras,286,-.4937208,0,0,1110
Honduras,286,.70973724,0,0,1117
Honduras,286,.98024464,0,0,1129
Honduras,286,-.78553283,0,0,1124
Honduras,286,.54808754,0,0,1127
Honduras,286,-.31340429,0,0,1102
Honduras,286,.12059502,0,0,1105
Honduras,286,-.84282792,0,0,1121
Honduras,286,-.48640436,0,0,1119
Honduras,286,-.97881091,0,0,1116
Honduras,286,-.34009561,0,0,1114
Honduras,286,-.66247189,0,0,1126
Honduras,286,-.88714933,0,0,1125
Honduras,286,.35449389,0,0,1097
Honduras,286,-.12527329,0,0,1106
Honduras,286,-.8054539,0,0,1128
Honduras,286,2.1580768,0,0,1101
Honduras,286,,0,0,1123
Honduras,286,-.77662307,0,0,1098
Honduras,286,.045556795,0,0,1108
Honduras,286,-.67287624,0,0,1111
Honduras,286,-.44808918,0,0,1112
Honduras,286,.28943256,0,0,1107
Honduras,286,-.42264006,0,0,1109
Honduras,286,-.056696113,0,0,1115
Honduras,286,-.27032816,0,0,1122
Honduras,286,.064722538,0,0,1100
Honduras,286,-.91512358,0,0,1099
Honduras,286,-.16181473,0,0,1113
Honduras,287,1.6042987,1,1,1140
Honduras,287,1.6485744,1,1,1132
Honduras,287,-.35491505,1,1,1145
Honduras,287,5.595161,1,1,1135
Honduras,287,,1,0,1143
Honduras,287,-.58183175,1,0,1142
Honduras,287,-.43738732,1,1,1134
Honduras,287,-.60714436,1,0,1139
Honduras,287,.021274336,1,1,1137
Honduras,287,,1,0,1146
Honduras,287,-.79889727,1,0,1147
Honduras,287,-.51458603,1,1,1130
Honduras,287,2.7489235,1,0,1144
Honduras,287,-.0035427804,1,1,1133
Honduras,287,,1,1,1141
Honduras,287,-.23359519,1,0,1136
Honduras,287,,1,0,1138
Honduras,287,-.081887394,1,0,1131
Honduras,288,-.44495013,1,1,1196
Honduras,288,-.77577341,1,1,1183
Honduras,288,-.76905936,1,0,1156
Honduras,288,1.9765718,1,1,1212
Honduras,288,-.39518505,1,0,1158
Honduras,288,-.069977127,1,1,1178
Honduras,288,-.70337647,1,1,1157
Honduras,288,-.4039402,1,1,1181
Honduras,288,-.74225956,1,1,2390
Honduras,288,-1.0299015,1,1,1211
Honduras,288,-.85632998,1,0,1176
Honduras,288,-.35109478,1,1,1177
Honduras,288,-.70787412,1,0,1197
Honduras,288,,1,0,1217
Honduras,288,-.65764838,1,0,1206
Honduras,288,.26712668,1,1,1215
Honduras,288,1.4566321,1,1,1209
Honduras,288,.74237627,1,0,1154
Honduras,288,1.0792613,1,1,1150
Honduras,288,-.96632546,1,0,1169
Honduras,288,-.21198243,1,0,1203
Honduras,288,.31455553,1,0,1188
Honduras,288,5.4089761,1,0,1200
Honduras,288,-.89138591,1,1,1171
Honduras,288,-.034020875,1,0,1216
Honduras,288,-.17482086,1,1,1165
Honduras,288,.12760536,1,1,1201
Honduras,288,-.14101501,1,0,1182
Honduras,288,-.55633676,1,0,1162
Honduras,288,-.045643169,1,1,1153
Honduras,288,2.1123345,1,0,1190
Honduras,288,-.35491294,1,0,1161
Honduras,288,.0014757413,1,1,1213
Honduras,288,-.37862006,1,0,1199
Honduras,288,.099354379,1,1,1207
Honduras,288,-.85533136,1,0,1214
Honduras,288,-.31891415,1,1,1193
Honduras,288,-.086824887,1,1,1164
Honduras,288,,1,1,1185
Honduras,288,-.28992024,1,0,1172
Honduras,288,.72502577,1,0,1152
Honduras,288,-.93748921,1,1,1159
Honduras,288,-.29420435,1,0,1175
Honduras,288,-.64046884,1,0,1189
Honduras,288,.92735851,1,0,1210
Honduras,288,-.15186028,1,0,1202
Honduras,288,-.83993429,1,1,1173
Honduras,288,1.4282194,1,0,1170
Honduras,288,-.58004987,1,1,1191
Honduras,288,-.0953229,1,1,1208
Honduras,288,-.14186609,1,1,1174
Honduras,288,-.75658101,1,0,1184
Honduras,288,-.43471628,1,0,1149
Honduras,288,.69074327,1,0,1205
Honduras,288,.27616331,1,0,1163
Honduras,288,.65001827,1,1,1160
Honduras,288,,1,0,1195
Honduras,288,-.89756137,1,1,1180
Honduras,288,1.1016934,1,1,1179
Honduras,288,-.5366286,1,0,1155
Honduras,288,-.65983427,1,1,1166
Honduras,288,-.19337691,1,0,1194
Honduras,288,-.031066444,1,1,1168
Honduras,288,-.61026573,1,1,2391
Honduras,288,-.64779437,1,1,1186
Honduras,288,.38974011,1,1,2392
Honduras,288,.36575606,1,0,1148
Honduras,288,-.3129701,1,1,1187
Honduras,288,-.48107457,1,0,1151
Honduras,288,-.20551959,1,1,1198
Honduras,288,-.67400336,1,0,1192
Honduras,288,,1,0,1204
Honduras,288,-.89017826,1,0,1167
Honduras,289,-.44362581,1,1,1275
Honduras,289,.34665081,1,1,1247
Honduras,289,-.83758181,1,1,1269
Honduras,289,-.56119865,1,1,1243
Honduras,289,.25035658,1,1,1225
Honduras,289,-.62867665,1,1,1265
Honduras,289,-.14033355,1,0,1263
Honduras,289,-.21689148,1,1,1232
Honduras,289,-.63959026,1,0,1253
Honduras,289,-.24722031,1,0,1219
Honduras,289,3.8905699,1,0,1237
Honduras,289,-.53852868,1,1,1267
Honduras,289,-.16782911,1,0,1240
Honduras,289,2.9625692,1,0,1241
Honduras,289,-.39251208,1,1,1266
Honduras,289,-.28315189,1,0,1277
Honduras,289,.68866706,1,1,1229
Honduras,289,.81088084,1,1,1234
Honduras,289,1.2266313,1,1,1227
Honduras,289,-.38393873,1,0,1254
Honduras,289,.51437271,1,0,1258
Honduras,289,-.36698714,1,0,1235
Honduras,289,.047788702,1,0,1251
Honduras,289,-.4971455,1,0,1220
Honduras,289,-.35373679,1,0,1261
Honduras,289,-.79002988,1,0,1270
Honduras,289,-.041984461,1,0,1260
Honduras,289,-.75552338,1,0,1281
Honduras,289,-.63317877,1,0,1283
Honduras,289,1.0917226,1,1,1239
Honduras,289,-.36712655,1,1,1280
Honduras,289,-.67564732,1,0,1248
Honduras,289,-.52011997,1,1,1282
Honduras,289,.62475425,1,1,1238
Honduras,289,-.88889503,1,0,1273
Honduras,289,-.11440402,1,1,1223
Honduras,289,-.49943718,1,0,1279
Honduras,289,-.8899914,1,1,1231
Honduras,289,1.4981265,1,0,1286
Honduras,289,.21626012,1,0,1233
Honduras,289,-.78183001,1,1,1274
Honduras,289,-.23002683,1,0,1222
Honduras,289,1.8116226,1,0,1285
Honduras,289,1.9089872,1,0,1249
Honduras,289,-.43276179,1,0,1271
Honduras,289,-.088104762,1,1,1230
Honduras,289,-.40591511,1,0,1257
Honduras,289,-.82305431,1,1,1250
Honduras,289,.19623981,1,1,1221
Honduras,289,-.34068549,1,0,1246
Honduras,289,-.91791725,1,0,1224
Honduras,289,-.37657198,1,1,1259
Honduras,289,-.45776546,1,1,1226
Honduras,289,.26792088,1,1,1262
Honduras,289,-.20726287,1,0,1272
Honduras,289,-.62476552,1,1,1218
Honduras,289,-.91454303,1,1,1255
Honduras,289,.17539026,1,1,1252
Honduras,289,-.26718354,1,0,1245
Honduras,289,.15520574,1,0,1268
Honduras,289,-.21498583,1,0,1278
Honduras,289,.065402083,1,1,1276
Honduras,289,-.94909239,1,1,1242
Honduras,289,-.1935817,1,1,1264
Honduras,289,-.67119503,1,1,1256
Honduras,289,-.45404488,1,0,1284
Honduras,289,-.52758968,1,1,1228
Honduras,289,.36188224,1,0,1236
Honduras,289,.27322376,1,1,1244
Honduras,290,-.86599821,1,1,1294
Honduras,290,.46815276,1,1,1293
Honduras,290,-.54313958,1,0,1295
Honduras,290,-.29846913,1,1,1303
Honduras,290,-.44443536,1,0,1291
Honduras,290,.039498605,1,1,1300
Honduras,290,3.5467687,1,1,1289
Honduras,290,1.6483715,1,0,1290
Honduras,290,1.4839851,1,1,1298
Honduras,290,-.50388581,1,0,1287
Honduras,290,,1,0,1304
Honduras,290,-.61389655,1,0,1288
Honduras,290,-.56651276,1,0,1297
Honduras,290,-.72365344,1,0,1299
Honduras,290,-.68166965,1,1,1292
Honduras,290,-.51719451,1,1,1301
Honduras,290,-.066562817,1,1,1302
Honduras,290,-.63516253,1,0,1296
Honduras,291,-.76808107,0,0,1321
Honduras,291,1.2139676,0,0,1309
Honduras,291,.12481947,0,0,1308
Honduras,291,3.7001054,0,0,1312
Honduras,291,-.49378282,0,0,1322
Honduras,291,-.87291211,0,0,1318
Honduras,291,.44270784,0,0,1313
Honduras,291,-.32027745,0,0,1317
Honduras,291,-.18202063,0,0,1307
Honduras,291,-.35817349,0,0,1305
Honduras,291,-.46654862,0,0,1311
Honduras,291,-.63854915,0,0,1319
Honduras,291,.13810901,0,0,1320
Honduras,291,-.53276885,0,0,1315
Honduras,291,-.88743246,0,0,1306
Honduras,291,.012007351,0,0,1316
Honduras,291,-.59075767,0,0,1310
Honduras,292,-.71401215,1,1,1368
Honduras,292,.016924679,1,0,1362
Honduras,292,-.024085024,1,0,1361
Honduras,292,-.37697071,1,1,1380
Honduras,292,-.5060634,1,0,1339
Honduras,292,.44528571,1,0,1353
Honduras,292,-.87920463,1,0,1374
Honduras,292,,1,1,1385
Honduras,292,-.82149631,1,1,1365
Honduras,292,-.20658176,1,0,1349
Honduras,292,-.46650317,1,1,1344
Honduras,292,-.77914828,1,1,1387
Honduras,292,.42922768,1,0,1338
Honduras,292,.068079583,1,1,1381
Honduras,292,-.68254203,1,0,1360
Honduras,292,-.41044489,1,0,1356
Honduras,292,.17481227,1,1,1351
Honduras,292,-.79314572,1,1,1383
Honduras,292,.22214809,1,1,1355
Honduras,292,-.73814154,1,1,1389
Honduras,292,-.70677245,1,1,1342
Honduras,292,-.24906953,1,0,1367
Honduras,292,-.76825655,1,0,1346
Honduras,292,.68181008,1,0,1375
Honduras,292,-.35578689,1,1,1347
Honduras,292,-.7498129,1,0,1388
Honduras,292,-.61790001,1,0,1340
Honduras,292,-.5156334,1,1,1386
Honduras,292,-.6700089,1,1,1369
Honduras,292,-.91098958,1,0,1335
Honduras,292,-.66625828,1,0,1378
Honduras,292,-.26898918,1,1,1358
Honduras,292,-.58152044,1,1,1376
Honduras,292,-.46684241,1,1,1333
Honduras,292,-.62775707,1,1,1348
Honduras,292,-.81820518,1,0,1371
Honduras,292,-.71334851,1,0,1336
Honduras,292,-.0015263447,1,1,1359
Honduras,292,-.82818472,1,1,1357
Honduras,292,1.0769399,1,1,1343
Honduras,292,-.52209777,1,0,1350
Honduras,292,-.52063048,1,0,1382
Honduras,292,-.50592649,1,0,1332
Honduras,292,-.58730137,1,1,1372
Honduras,292,-.78676456,1,1,1377
Honduras,292,-.77965605,1,0,1366
Honduras,292,-.15914169,1,0,1364
Honduras,292,-.41584322,1,1,1354
Honduras,292,-.79591095,1,0,1334
Honduras,292,-.54990095,1,0,1345
Honduras,292,-.76029378,1,1,1370
Honduras,292,-.5268805,1,0,1337
Honduras,292,-.90073037,1,1,1379
Honduras,293,-.19614036,0,0,1398
Honduras,293,-.59702218,0,0,1395
Honduras,293,-.79363441,0,0,1396
Honduras,293,-.43735602,0,0,1399
Honduras,293,-.1108046,0,0,1409
Honduras,293,-.77430743,0,0,1407
Honduras,293,-.44651979,0,0,1411
Honduras,293,-.77581316,0,0,1408
Honduras,293,-.67556316,0,0,1410
Honduras,293,.67751205,0,0,1401
Honduras,293,-.77121949,0,0,1403
Honduras,293,.79578215,0,0,1402
Honduras,293,-.68595189,0,0,1406
Honduras,293,.042399134,0,0,1413
Honduras,293,.1603892,0,0,1397
Honduras,293,-.53163344,0,0,1405
Honduras,293,.5021705,0,0,1400
Honduras,294,-.092031516,1,0,1423
Honduras,294,.21293224,1,1,1439
Honduras,294,-.49986085,1,0,1436
Honduras,294,.92100906,1,0,1440
Honduras,294,-.65137064,1,0,1428
Honduras,294,.40890753,1,1,1425
Honduras,294,-.81948936,1,0,1434
Honduras,294,-.38449061,1,0,1437
Honduras,294,-.58487886,1,1,1430
Honduras,294,-.46431118,1,1,1433
Honduras,294,,1,1,1438
Honduras,294,-.84808898,1,1,1422
Honduras,294,-.79853779,1,0,1426
Honduras,294,-.038285784,1,0,1432
Honduras,294,-.46563739,1,1,1435
Honduras,294,-.3540903,1,1,1427
Honduras,294,-.47159457,1,0,1424
Honduras,294,-.16997711,1,1,1429
Honduras,295,.33578908,0,0,1454
Honduras,295,.16095266,0,0,1455
Honduras,295,-.71825486,0,0,1451
Honduras,295,-.49029389,0,0,1461
Honduras,295,-.5809167,0,0,1450
Honduras,295,-.37366983,0,0,1463
Honduras,295,.81880444,0,0,1460
Honduras,295,.12826174,0,0,1465
Honduras,295,-.59606141,0,0,1462
Honduras,295,-.16022001,0,0,1458
Honduras,295,-.71769798,0,0,1453
Honduras,295,.042203952,0,0,1456
Honduras,295,-.47067219,0,0,1452
Honduras,295,-.40439335,0,0,1459
Honduras,295,-.2747376,0,0,1466
Honduras,295,.15358736,0,0,1464
Honduras,296,1.9938136,0,0,1487
Honduras,296,-.041962136,0,0,1480
Honduras,296,,0,0,1485
Honduras,296,-.31680751,0,0,1481
Honduras,296,5.0789447,0,0,1476
Honduras,296,-.33963194,0,0,1492
Honduras,296,-.71433955,0,0,1477
Honduras,296,-.066574827,0,0,1482
Honduras,296,-.5482859,0,0,1488
Honduras,296,.25472388,0,0,1493
Honduras,296,.050553467,0,0,1484
Honduras,296,-.54518747,0,0,1495
Honduras,296,-.65954572,0,0,1490
Honduras,296,-.72805661,0,0,1478
Honduras,296,-.61104518,0,0,1491
Honduras,296,.5938307,0,0,1489
Honduras,296,-.43307728,0,0,1479
Honduras,296,-.095649287,0,0,1486
Honduras,297,-.11789226,0,0,1501
Honduras,297,-.15271269,0,0,1506
Honduras,297,.4256458,0,0,1505
Honduras,297,.50645596,0,0,1511
Honduras,297,1.5309911,0,0,1512
Honduras,297,.31208679,0,0,1514
Honduras,297,-.68445981,0,0,1509
Honduras,297,-.74880195,0,0,1508
Honduras,297,-.35090396,0,0,1499
Honduras,297,-.25657821,0,0,1502
Honduras,297,.86902761,0,0,1513
Honduras,297,-.82619125,0,0,1504
Honduras,297,.090623379,0,0,1500
Honduras,297,-.53762096,0,0,1503
Honduras,297,.028183492,0,0,1515
Honduras,297,-1.0580423,0,0,1498
Honduras,297,.030220935,0,0,1507
Honduras,297,.19177756,0,0,1510
Honduras,298,.14318874,0,0,1518
Honduras,298,-.33964211,0,0,1521
Honduras,298,.59477538,0,0,1517
Honduras,298,1.4149473,0,0,1519
Honduras,298,-.19845882,0,0,1527
Honduras,298,-.18212314,0,0,1522
Honduras,298,-1.2077421,0,0,1530
Honduras,298,-.093849882,0,0,1525
Honduras,298,-.28990522,0,0,1523
Honduras,298,,0,0,1520
Honduras,298,-.68630582,0,0,1524
Honduras,298,.11751059,0,0,1529
Honduras,298,1.8187242,0,0,1526
Honduras,298,-.6584937,0,0,1528
Honduras,298,.90180337,0,0,1516
Honduras,299,-.77922779,0,0,1545
Honduras,299,,0,0,1544
Honduras,299,.002080864,0,0,1535
Honduras,299,.093600854,0,0,1531
Honduras,299,-.78451931,0,0,1538
Honduras,299,-.14284202,0,0,1539
Honduras,299,.00022360172,0,0,1533
Honduras,299,3.4040451,0,0,1537
Honduras,299,-.75881851,0,0,1543
Honduras,299,-.66971862,0,0,1547
Honduras,299,-.81584871,0,0,1534
Honduras,299,-.12331352,0,0,1546
Honduras,299,-.94989222,0,0,1536
Honduras,299,.49068746,0,0,1540
Honduras,299,-.28586587,0,0,1532
Honduras,299,-.63167769,0,0,1542
Honduras,299,.099387392,0,0,1548
Honduras,299,-.71021503,0,0,1541
Honduras,300,,0,0,1564
Honduras,300,-.73981827,0,0,1561
Honduras,300,-.51626313,0,0,1563
Honduras,300,-.35631561,0,0,1554
Honduras,300,-.77004576,0,0,1556
Honduras,300,-.93182963,0,0,1553
Honduras,300,-.61370242,0,0,1560
Honduras,300,-.72549343,0,0,1566
Honduras,300,-.67092103,0,0,1549
Honduras,300,-.43330133,0,0,1550
Honduras,300,.019858342,0,0,1559
Honduras,300,-.65894443,0,0,1562
Honduras,300,-.9249112,0,0,1555
Honduras,300,-.38796207,0,0,1552
